Anchor,A,B,Label
Databases,Digital Libraries,Numerical Analysis,A
Databases,Discrete Mathematics,Artificial Intelligence,B
Databases,"Distributed, Parallel, and Cluster Computing",Computation and Language,A
Databases,"Distributed, Parallel, and Cluster Computing",Multimedia,A
Databases,"Distributed, Parallel, and Cluster Computing",Symbolic Computation,A
Databases,Formal Languages and Automata Theory,Information Retrieval,B
Databases,Formal Languages and Automata Theory,Logic in Computer Science,0
Databases,Graphics,Mathematical Software,0
Databases,Hardware Architecture,Operating Systems,0
Databases,Human-Computer Interaction,Computational Complexity,0
Databases,Machine Learning,Computational Complexity,A
Databases,Machine Learning,Sound,A
Databases,Multiagent Systems,Computer Science and Game Theory,0
Databases,Multiagent Systems,Computer Vision and Pattern Recognition,0
Databases,Multimedia,Graphics,0
Databases,Programming Languages,"Distributed, Parallel, and Cluster Computing",B
Databases,Programming Languages,Machine Learning,B
Databases,Programming Languages,Networking and Internet Architecture,0
Databases,Robotics,Multimedia,0
Databases,Software Engineering,Numerical Analysis,0
Databases,Sound,Numerical Analysis,0
Databases,Systems and Control,Mathematical Software,0
Databases,Systems and Control,Networking and Internet Architecture,0
Digital Libraries,Computation and Language,Computational Complexity,0
Digital Libraries,Computational Complexity,Networking and Internet Architecture,0
Digital Libraries,Computational Complexity,Numerical Analysis,0
Digital Libraries,Computational Geometry,Graphics,0
Digital Libraries,Computer Vision and Pattern Recognition,Computational Complexity,0
Digital Libraries,Cryptography and Security,Numerical Analysis,0
Digital Libraries,Databases,Mathematical Software,A
Digital Libraries,Discrete Mathematics,Graphics,0
Digital Libraries,Discrete Mathematics,Information Retrieval,B
Digital Libraries,Discrete Mathematics,Logic in Computer Science,0
Digital Libraries,Discrete Mathematics,Symbolic Computation,0
Digital Libraries,"Distributed, Parallel, and Cluster Computing",Machine Learning,A
Digital Libraries,"Distributed, Parallel, and Cluster Computing",Symbolic Computation,A
Digital Libraries,Graphics,Computer Science and Game Theory,0
Digital Libraries,Graphics,Information Retrieval,B
Digital Libraries,Hardware Architecture,Formal Languages and Automata Theory,0
Digital Libraries,Hardware Architecture,Mathematical Software,0
Digital Libraries,Human-Computer Interaction,Operating Systems,0
Digital Libraries,Information Theory,Computational Complexity,A
Digital Libraries,Information Theory,Computer Science and Game Theory,A
Digital Libraries,Information Theory,Cryptography and Security,A
Digital Libraries,Machine Learning,Sound,0
Digital Libraries,Machine Learning,Symbolic Computation,0
Digital Libraries,Machine Learning,Systems and Control,0
Digital Libraries,Mathematical Software,Computational Complexity,0
Digital Libraries,Multiagent Systems,Artificial Intelligence,B
Digital Libraries,Multiagent Systems,Robotics,0
Digital Libraries,Multiagent Systems,Sound,0
Digital Libraries,Multimedia,Logic in Computer Science,0
Digital Libraries,Operating Systems,Computational Complexity,0
Digital Libraries,Programming Languages,Machine Learning,0
Digital Libraries,Robotics,Cryptography and Security,0
Digital Libraries,Software Engineering,Computational Complexity,0
Digital Libraries,Sound,Information Theory,B
Discrete Mathematics,Databases,Mathematical Software,B
Discrete Mathematics,"Distributed, Parallel, and Cluster Computing",Computer Science and Game Theory,0
Discrete Mathematics,"Distributed, Parallel, and Cluster Computing",Formal Languages and Automata Theory,B
Discrete Mathematics,"Distributed, Parallel, and Cluster Computing",Software Engineering,0
Discrete Mathematics,"Distributed, Parallel, and Cluster Computing",Sound,0
Discrete Mathematics,Formal Languages and Automata Theory,Graphics,0
Discrete Mathematics,Hardware Architecture,Cryptography and Security,0
Discrete Mathematics,Hardware Architecture,Graphics,0
Discrete Mathematics,Human-Computer Interaction,Machine Learning,0
Discrete Mathematics,Information Retrieval,Symbolic Computation,B
Discrete Mathematics,Information Theory,Computer Vision and Pattern Recognition,0
Discrete Mathematics,Machine Learning,Computer Science and Game Theory,0
Discrete Mathematics,Machine Learning,Logic in Computer Science,B
Discrete Mathematics,Mathematical Software,Symbolic Computation,A
Discrete Mathematics,Multiagent Systems,Formal Languages and Automata Theory,0
Discrete Mathematics,Multiagent Systems,Information Theory,0
Discrete Mathematics,Multiagent Systems,Robotics,0
Discrete Mathematics,Multiagent Systems,Software Engineering,0
Discrete Mathematics,Multiagent Systems,Sound,0
Discrete Mathematics,Numerical Analysis,Symbolic Computation,A
Discrete Mathematics,Robotics,Numerical Analysis,B
Discrete Mathematics,Software Engineering,Numerical Analysis,B
Discrete Mathematics,Systems and Control,Symbolic Computation,B
"Distributed, Parallel, and Cluster Computing",Computation and Language,Artificial Intelligence,B
"Distributed, Parallel, and Cluster Computing",Computation and Language,Information Theory,B
"Distributed, Parallel, and Cluster Computing",Computation and Language,Mathematical Software,0
"Distributed, Parallel, and Cluster Computing",Computation and Language,Multimedia,0
"Distributed, Parallel, and Cluster Computing",Computation and Language,Numerical Analysis,0
"Distributed, Parallel, and Cluster Computing",Computational Geometry,Numerical Analysis,0
"Distributed, Parallel, and Cluster Computing",Computer Science and Game Theory,Numerical Analysis,A
"Distributed, Parallel, and Cluster Computing",Cryptography and Security,Symbolic Computation,B
"Distributed, Parallel, and Cluster Computing",Databases,Computational Geometry,A
"Distributed, Parallel, and Cluster Computing",Digital Libraries,Information Theory,B
"Distributed, Parallel, and Cluster Computing",Digital Libraries,Networking and Internet Architecture,0
"Distributed, Parallel, and Cluster Computing",Digital Libraries,Software Engineering,0
"Distributed, Parallel, and Cluster Computing",Discrete Mathematics,Cryptography and Security,0
"Distributed, Parallel, and Cluster Computing",Discrete Mathematics,Logic in Computer Science,0
"Distributed, Parallel, and Cluster Computing",Formal Languages and Automata Theory,Computational Geometry,0
"Distributed, Parallel, and Cluster Computing",Formal Languages and Automata Theory,Logic in Computer Science,0
"Distributed, Parallel, and Cluster Computing",Formal Languages and Automata Theory,Multimedia,0
"Distributed, Parallel, and Cluster Computing",Graphics,Symbolic Computation,0
"Distributed, Parallel, and Cluster Computing",Hardware Architecture,Numerical Analysis,0
"Distributed, Parallel, and Cluster Computing",Human-Computer Interaction,Numerical Analysis,0
"Distributed, Parallel, and Cluster Computing",Information Theory,Mathematical Software,A
"Distributed, Parallel, and Cluster Computing",Machine Learning,Computational Complexity,0
"Distributed, Parallel, and Cluster Computing",Machine Learning,Sound,0
"Distributed, Parallel, and Cluster Computing",Machine Learning,Systems and Control,0
"Distributed, Parallel, and Cluster Computing",Multiagent Systems,Discrete Mathematics,A
"Distributed, Parallel, and Cluster Computing",Multiagent Systems,Machine Learning,A
"Distributed, Parallel, and Cluster Computing",Multiagent Systems,Networking and Internet Architecture,A
"Distributed, Parallel, and Cluster Computing",Multiagent Systems,Software Engineering,A
"Distributed, Parallel, and Cluster Computing",Multimedia,Numerical Analysis,0
"Distributed, Parallel, and Cluster Computing",Operating Systems,Computational Geometry,0
"Distributed, Parallel, and Cluster Computing",Robotics,Graphics,0
"Distributed, Parallel, and Cluster Computing",Sound,Computational Geometry,0
"Distributed, Parallel, and Cluster Computing",Sound,Cryptography and Security,0
"Distributed, Parallel, and Cluster Computing",Sound,Networking and Internet Architecture,0
"Distributed, Parallel, and Cluster Computing",Sound,Software Engineering,0
Formal Languages and Automata Theory,Computation and Language,Artificial Intelligence,A
Formal Languages and Automata Theory,Computation and Language,Computational Complexity,A
Formal Languages and Automata Theory,Computation and Language,Computational Geometry,A
Formal Languages and Automata Theory,Computation and Language,Systems and Control,A
Formal Languages and Automata Theory,Computer Vision and Pattern Recognition,Artificial Intelligence,B
Formal Languages and Automata Theory,Computer Vision and Pattern Recognition,Networking and Internet Architecture,0
Formal Languages and Automata Theory,Databases,Numerical Analysis,0
Formal Languages and Automata Theory,Discrete Mathematics,Graphics,0
Formal Languages and Automata Theory,"Distributed, Parallel, and Cluster Computing",Artificial Intelligence,B
Formal Languages and Automata Theory,"Distributed, Parallel, and Cluster Computing",Cryptography and Security,B
Formal Languages and Automata Theory,"Distributed, Parallel, and Cluster Computing",Multimedia,0
Formal Languages and Automata Theory,Hardware Architecture,Computational Geometry,0
Formal Languages and Automata Theory,Hardware Architecture,Digital Libraries,0
Formal Languages and Automata Theory,Hardware Architecture,Machine Learning,B
Formal Languages and Automata Theory,Human-Computer Interaction,Computational Geometry,0
Formal Languages and Automata Theory,Human-Computer Interaction,Numerical Analysis,0
Formal Languages and Automata Theory,Logic in Computer Science,Mathematical Software,A
Formal Languages and Automata Theory,Machine Learning,Multimedia,A
Formal Languages and Automata Theory,Machine Learning,Numerical Analysis,A
Formal Languages and Automata Theory,Multiagent Systems,Artificial Intelligence,B
Formal Languages and Automata Theory,Multiagent Systems,Graphics,0
Formal Languages and Automata Theory,Numerical Analysis,Networking and Internet Architecture,0
Formal Languages and Automata Theory,Operating Systems,Artificial Intelligence,B
Formal Languages and Automata Theory,Operating Systems,Computation and Language,B
Formal Languages and Automata Theory,Operating Systems,Machine Learning,B
Formal Languages and Automata Theory,Operating Systems,Systems and Control,0
