Anchor,A,B,Label
Cryptography and Security,Digital Libraries,Symbolic Computation,0
Cryptography and Security,Discrete Mathematics,Artificial Intelligence,B
Cryptography and Security,Discrete Mathematics,Computer Science and Game Theory,A
Cryptography and Security,Discrete Mathematics,Formal Languages and Automata Theory,B
Cryptography and Security,Discrete Mathematics,Human-Computer Interaction,A
Cryptography and Security,"Distributed, Parallel, and Cluster Computing",Computational Complexity,A
Cryptography and Security,"Distributed, Parallel, and Cluster Computing",Human-Computer Interaction,A
Cryptography and Security,Formal Languages and Automata Theory,Graphics,A
Cryptography and Security,Formal Languages and Automata Theory,Information Retrieval,A
Cryptography and Security,Formal Languages and Automata Theory,Multimedia,A
Cryptography and Security,Hardware Architecture,"Distributed, Parallel, and Cluster Computing",A
Cryptography and Security,Hardware Architecture,Human-Computer Interaction,A
Cryptography and Security,Hardware Architecture,Information Retrieval,A
Cryptography and Security,Hardware Architecture,Software Engineering,A
Cryptography and Security,Hardware Architecture,Symbolic Computation,A
Cryptography and Security,Information Retrieval,Numerical Analysis,B
Cryptography and Security,Information Theory,Logic in Computer Science,A
Cryptography and Security,Logic in Computer Science,Computer Vision and Pattern Recognition,A
Cryptography and Security,Machine Learning,Information Theory,B
Cryptography and Security,Machine Learning,Logic in Computer Science,B
Cryptography and Security,Mathematical Software,Numerical Analysis,B
Cryptography and Security,Multiagent Systems,Computation and Language,B
Cryptography and Security,Multiagent Systems,Information Theory,B
Cryptography and Security,Operating Systems,Artificial Intelligence,A
Cryptography and Security,Operating Systems,Graphics,A
Cryptography and Security,Programming Languages,Computational Complexity,B
Cryptography and Security,Robotics,Computer Science and Game Theory,A
Cryptography and Security,Robotics,Numerical Analysis,B
Cryptography and Security,Sound,Artificial Intelligence,0
Cryptography and Security,Systems and Control,Artificial Intelligence,A
Cryptography and Security,Systems and Control,Computational Complexity,B
Cryptography and Security,Systems and Control,Information Retrieval,A
Cryptography and Security,Systems and Control,Numerical Analysis,B
Databases,Artificial Intelligence,Symbolic Computation,A
Databases,Computational Geometry,Computer Science and Game Theory,0
Databases,Computational Geometry,Numerical Analysis,0
Databases,Computer Vision and Pattern Recognition,Symbolic Computation,A
Databases,Cryptography and Security,Information Retrieval,A
Databases,Cryptography and Security,Networking and Internet Architecture,A
Databases,Digital Libraries,Cryptography and Security,A
Databases,Digital Libraries,Numerical Analysis,A
Databases,Discrete Mathematics,Artificial Intelligence,B
Databases,"Distributed, Parallel, and Cluster Computing",Computation and Language,A
Databases,"Distributed, Parallel, and Cluster Computing",Multimedia,A
Databases,"Distributed, Parallel, and Cluster Computing",Symbolic Computation,A
Databases,Formal Languages and Automata Theory,Information Retrieval,B
Databases,Formal Languages and Automata Theory,Logic in Computer Science,0
Databases,Graphics,Mathematical Software,0
Databases,Hardware Architecture,Operating Systems,B
Databases,Human-Computer Interaction,Computational Complexity,0
Databases,Machine Learning,Computational Complexity,A
Databases,Machine Learning,Sound,A
Databases,Multiagent Systems,Computer Science and Game Theory,0
Databases,Multiagent Systems,Computer Vision and Pattern Recognition,0
Databases,Multimedia,Graphics,A
Databases,Programming Languages,"Distributed, Parallel, and Cluster Computing",B
Databases,Programming Languages,Machine Learning,B
Databases,Programming Languages,Networking and Internet Architecture,B
Databases,Robotics,Multimedia,B
Databases,Software Engineering,Numerical Analysis,A
Databases,Sound,Numerical Analysis,0
Databases,Systems and Control,Mathematical Software,A
Databases,Systems and Control,Networking and Internet Architecture,0
Digital Libraries,Computation and Language,Computational Complexity,0
Digital Libraries,Computational Complexity,Networking and Internet Architecture,0
Digital Libraries,Computational Complexity,Numerical Analysis,0
Digital Libraries,Computational Geometry,Graphics,0
Digital Libraries,Computer Vision and Pattern Recognition,Computational Complexity,A
Digital Libraries,Cryptography and Security,Numerical Analysis,0
Digital Libraries,Databases,Mathematical Software,A
Digital Libraries,Discrete Mathematics,Graphics,0
Digital Libraries,Discrete Mathematics,Information Retrieval,B
Digital Libraries,Discrete Mathematics,Logic in Computer Science,0
Digital Libraries,Discrete Mathematics,Symbolic Computation,0
Digital Libraries,"Distributed, Parallel, and Cluster Computing",Machine Learning,0
Digital Libraries,"Distributed, Parallel, and Cluster Computing",Symbolic Computation,0
Digital Libraries,Graphics,Computer Science and Game Theory,0
Digital Libraries,Graphics,Information Retrieval,B
Digital Libraries,Hardware Architecture,Formal Languages and Automata Theory,0
Digital Libraries,Hardware Architecture,Mathematical Software,0
Digital Libraries,Human-Computer Interaction,Operating Systems,A
Digital Libraries,Information Theory,Computational Complexity,0
Digital Libraries,Information Theory,Computer Science and Game Theory,0
Digital Libraries,Information Theory,Cryptography and Security,0
Digital Libraries,Machine Learning,Sound,B
Digital Libraries,Machine Learning,Symbolic Computation,0
Digital Libraries,Machine Learning,Systems and Control,B
Digital Libraries,Mathematical Software,Computational Complexity,0
Digital Libraries,Multiagent Systems,Artificial Intelligence,0
Digital Libraries,Multiagent Systems,Robotics,0
Digital Libraries,Multiagent Systems,Sound,B
Digital Libraries,Multimedia,Logic in Computer Science,A
Digital Libraries,Operating Systems,Computational Complexity,0
Digital Libraries,Programming Languages,Machine Learning,0
Digital Libraries,Robotics,Cryptography and Security,0
Digital Libraries,Software Engineering,Computational Complexity,0
Digital Libraries,Sound,Information Theory,A
Discrete Mathematics,Databases,Mathematical Software,B
Discrete Mathematics,"Distributed, Parallel, and Cluster Computing",Computer Science and Game Theory,B
Discrete Mathematics,"Distributed, Parallel, and Cluster Computing",Formal Languages and Automata Theory,B
Discrete Mathematics,"Distributed, Parallel, and Cluster Computing",Software Engineering,0
Discrete Mathematics,"Distributed, Parallel, and Cluster Computing",Sound,0
Discrete Mathematics,Formal Languages and Automata Theory,Graphics,B
Discrete Mathematics,Hardware Architecture,Cryptography and Security,0
Discrete Mathematics,Hardware Architecture,Graphics,B
Discrete Mathematics,Human-Computer Interaction,Machine Learning,0
Discrete Mathematics,Information Retrieval,Symbolic Computation,0
Discrete Mathematics,Information Theory,Computer Vision and Pattern Recognition,B
Discrete Mathematics,Machine Learning,Computer Science and Game Theory,B
Discrete Mathematics,Machine Learning,Logic in Computer Science,B
Discrete Mathematics,Mathematical Software,Symbolic Computation,A
Discrete Mathematics,Multiagent Systems,Formal Languages and Automata Theory,B
Discrete Mathematics,Multiagent Systems,Information Theory,B
Discrete Mathematics,Multiagent Systems,Robotics,B
Discrete Mathematics,Multiagent Systems,Software Engineering,0
Discrete Mathematics,Multiagent Systems,Sound,0
Discrete Mathematics,Numerical Analysis,Symbolic Computation,A
Discrete Mathematics,Robotics,Numerical Analysis,B
Discrete Mathematics,Software Engineering,Numerical Analysis,B
Discrete Mathematics,Systems and Control,Symbolic Computation,0
"Distributed, Parallel, and Cluster Computing",Computation and Language,Artificial Intelligence,0
"Distributed, Parallel, and Cluster Computing",Computation and Language,Information Theory,0
"Distributed, Parallel, and Cluster Computing",Computation and Language,Mathematical Software,0
"Distributed, Parallel, and Cluster Computing",Computation and Language,Multimedia,B
"Distributed, Parallel, and Cluster Computing",Computation and Language,Numerical Analysis,0
"Distributed, Parallel, and Cluster Computing",Computational Geometry,Numerical Analysis,0
"Distributed, Parallel, and Cluster Computing",Computer Science and Game Theory,Numerical Analysis,0
"Distributed, Parallel, and Cluster Computing",Cryptography and Security,Symbolic Computation,A
"Distributed, Parallel, and Cluster Computing",Databases,Computational Geometry,A
"Distributed, Parallel, and Cluster Computing",Digital Libraries,Information Theory,0
"Distributed, Parallel, and Cluster Computing",Digital Libraries,Networking and Internet Architecture,B
"Distributed, Parallel, and Cluster Computing",Digital Libraries,Software Engineering,B
"Distributed, Parallel, and Cluster Computing",Discrete Mathematics,Cryptography and Security,B
"Distributed, Parallel, and Cluster Computing",Discrete Mathematics,Logic in Computer Science,0
"Distributed, Parallel, and Cluster Computing",Formal Languages and Automata Theory,Computational Geometry,0
"Distributed, Parallel, and Cluster Computing",Formal Languages and Automata Theory,Logic in Computer Science,0
"Distributed, Parallel, and Cluster Computing",Formal Languages and Automata Theory,Multimedia,B
"Distributed, Parallel, and Cluster Computing",Graphics,Symbolic Computation,A
"Distributed, Parallel, and Cluster Computing",Hardware Architecture,Numerical Analysis,A
"Distributed, Parallel, and Cluster Computing",Human-Computer Interaction,Numerical Analysis,A
"Distributed, Parallel, and Cluster Computing",Information Theory,Mathematical Software,0
"Distributed, Parallel, and Cluster Computing",Machine Learning,Computational Complexity,0
"Distributed, Parallel, and Cluster Computing",Machine Learning,Sound,B
"Distributed, Parallel, and Cluster Computing",Machine Learning,Systems and Control,B
"Distributed, Parallel, and Cluster Computing",Multiagent Systems,Discrete Mathematics,A
"Distributed, Parallel, and Cluster Computing",Multiagent Systems,Machine Learning,A
"Distributed, Parallel, and Cluster Computing",Multiagent Systems,Networking and Internet Architecture,B
"Distributed, Parallel, and Cluster Computing",Multiagent Systems,Software Engineering,B
"Distributed, Parallel, and Cluster Computing",Multimedia,Numerical Analysis,A
